Hoog	hoog	hoog	hoog	eksit	hoog	deur								
namate	as	as	waneur	wanneer	as	wanneer	namate	naarmate						
mens	mens	wat	jy	n mens	mens	mens	mens	mens	jij	jy				
ouer	ouer	ouer	ouer	ouer	ouer									
word	word	word												
en	en	en	en	en	en	en								
kom	kom	kom	kom	kom	baie	kom	kom	kom						
meer	meer	voor	meer	meer	meer	meer	meer	meer	dit	dit				
algemeen	algemeen	gereeld	algemeen	gereeld	algemeen									
by	by	by												
mans	mans	mans	mans	mans	mans	man's								
as	as	as	as	as	as	as	as	as						
by	by	leeg	by	by	by	by	by	ny	by	by				
vrouens	mans	vroue	vrouens	vroue	vroue									
voor	voor	voor												
Swaminfeksies	Infeksie	Meeste	Swaminfeksies	Swaminfeksie	Swaminfeksie	Swaminfeksie								
van	in	onder	in	van	onder	van	van	Swamsiekte						
die	die	die	die	die	die	die	die	die	die	die				
naels	naels	naels	naels	naels	nael									
onigomikose	leeg	naelprodukte												
kom	kom	word	kom	verskyn	kom	verskyn								
gemiddeld	voor	voor	en	voor	voor	voor	gemiddeld	gemiddeld						
by	by	van	by	by	by	by	by	by	by	by				
tot	tot	vroue	tot	leeg	ongeveer									
van	hoer	by												
die	die	die	die	die	die	die								
algemene	leeg	ouer	wereld	nasionale	die	nasionale	algemene	algemene						
bevolking	bevolking	infeksie	infeksies	bevolking	populasie	bevolking	populasie	bevolking	vrouens	vrouens				
voor	voor	voor	voor	voor	voor									
maar	maar	dit												
kan	kan	kan	kan	waarskynlik	sal	waarskynlik								
baie	baie	selfs	waarskijnlik	baie	baie	baie	baie	baie						
hoer	leeg	gewuld	algemeen	hoer	hoer	hoer	hoer	hoer	gevaarlike	gevaarlik				
wees	wees	is	wees	wees	wees									
by	by	as												
diabetiese	siek	ouer	diabetiese	kronise	leeg	kronise								
pasiente	mense	pasiente	pasiente	pasiente	persoon	pasiente	pasiente	pasiente						
en	en	wat	en	as	maar	wat	maar	wat	wat	wat				
ook	ook	ook	atlete	o	noghoer									
in	in	by												
ander	leeg	die	blakend	en	meeste	en								
gesonde	leeg	leeg	ongesonde	jonger	betrokke	jonger	gesonde	gesonde						
individue	mense	omgewings	persone	mensewat	mense	mense	mense	mense	probleme	probleme				
betrokke	betrokke	wat	leeg	soos	deelnemend									
by	by	by												
sportiewe	atletiese	buite	sport	Fisiese	huweliks	Fisiese								
aktiwiteite	aktiwiteite	aktiwiteite	aksies	aktiwiteite	aktiwiteite	aktiwiteite	aktiwiteite	aktiwiteite						
wat	wat	wat	wat	wat	wat	wat	wat	wat	wat	wat				
gesamentlike	gesamentlike	ook	dieselfde	gereeld	dieselfde									
bad	bad	wat												
kleedkamers	stort	stort	stortgenewe	bed	stort	bed								
deel	gebruik	gebruik	gebruik	deel	en	deel	deel	deel						
n	n	Die	hoe	Die	Die	Die	Die	Die	Die	Die				
Risiko	risiko	tekot	leeg	leeg	oorsaak									
van	van	van												
komplikasies	infeksie	swaminfeksie	amputasie	oordrabaarheid	ontbreking	oordrabaarheid								
en	en	kan	kan	met	aan	wat	en	en						
gebrek	infeksie	leeg	infeksies	wat	leeg	leeg	leeg	leeg	wat	wat				
ontstaan	ontstaan	veral												
by	by	veral	leeg	leeg	aanwesig									
bejaarde	jong	ouer	diabetiese	veil	infeksie	veil								
pasiente	mense	persoon	mense	mense	leeg	mense	pasiente	pasiente						
en	en	wat	sowelas	is	veral	en	veral	en	veral	veral				
die	die	mense	leeg	ook	mense									
met	met	diabatiese												
onderliggende	operunistiese	algemene	vaskulère	kronise	nael	kronise								
siektes	diabetes	siektes	simtome	kwale	leeg	kwale	siektes	siektes						
Die	Die	Die	Die	Die	Die	leeg	Die	Die	Die	Die				
volgende	volgende	volgende	leeg	volgende	risiko									
faktore	faktore	sport												
is	is	staan	is	stel	is	stel								
bekend	bekend	geidentifiseer	algemeen	bekend	is	bekend	bekend	bekend						
om	vir	as	wat	om	om	om	om	om	wat	wat				
die	die	bij	leeg	n	die									
risiko	risiko	oorsaak												
vir	leeg	namate	van	vir	van	vir								
swaminfeksies	swaminfeksies	siektes	swaminfeksie	swaminfeksie	siektes	swaminfeksie	swaminfeksies	swaminfeksies						
van	leeg	wat	van	van	van	van	van	van	van	van				
die	die	ouderdom	leeg	die	geinfiltreerde									
naels	naels	infeksie												
in	in	leeg	in	in	by	in								
mense	mense	bevolking	plekke	die maag	individue	individue	mense	mense						
te	leeg	sal	kan	te	te	te	te	te	sal	sal				
verhoog	verhoog	identifiseer	leeg	veroorsaak	bepaal									
Trauma	trauma	leeg												
Sport	laeimmuniteit	leeg	leeg	leeg	stres									
Diabetes	Ouderdom	Ouderdom	leeg	Ouderdom	Diabete	Ouderdom	Diabetes	Diabetes						
Vaskulere	leeg	Bokomende	leeg	Vaskulere	Been	leeg	Been	leeg	Diabetes	Diabetes				
siekte	siekte	is	leeg	infeksie	siekte									
siekte	siekte	dus												
wat	wat	wat	wat	wat	waar	wat								
die	die	die	die	die	indie	die	die	die						
bloedvate	leeg	liggaam	leeg	bloedvate	bloedvate	leeg	bloedvate	leeg	bloed	bloed				
en	en	en	leeg	bloed										
sirkulasie	sirkulasie	naels												
aantas	verhoed	verhoog	aantas	aanpak.	toeneem	aanpak.								
Onigomikose	Ongiomikose	Dit	Swaminveksie	Swaminfeksie	Mees	Swaminfeksie	Onigomikose	Onigomikose						
tas	tas	is	tas	tas	tas	tas	tas	tas	tas	tas				
meerendeels	meerendeels	ook	meestal	van	verval									
die	die	die												
toonnaels	sieklikes	naels	toonnaels	toonnaels	toonnaels	toonnaels								
aan	aan	aan	amper	aan	totenmet	aan	aan	aan						
tot	tot	tot	tot	tot	tot	tot	tot	tot	tot	tot				
maal	maal	menser	keer	keer	keer									
meer	meer	so												
dikwels	toonnaels	keer	frekwent	gereeld	aggressief	gereeld								
as	as	as	as	as	onder	as	as							
die	die	die	die	die	die	die	die	die	leeg	leeg				
vingernaels	vingernaels	ander	vingernaels	hande	vingernaels									
Swaminfeksies	swaminfeksie	mist												
is	is	hou	is	is	is	is								
verantwoordelik	bekend	bekend	algemeen	bekend	die	bekend	verantwoordelik	verantwoordelik						
vir	vir	vir	vir	leeg	vir	vir	vir	vir	vir	vir				
simptome	simptome	dinge	simtome	simtone	simptome									
soos	soos	mist												
pyn	pyn	leeg	pyn	pyn	pyn	pyn								
en	en	en	en	en	en	en	en	en						
ongemak	ongemak	alergie	vererger	ongemak	ongemak	ongemak	ongemak	ongemak	leeg	leeg				
tydens	tydens	wanneer	tydens	wanneerjij	met									
stap	stap	mist												
en	en	swaminfeksie	en	swaminfeksies	wat	swaminfeksies								
kan	sluit	kan	ander	met	kan	met	kan	kan						
psigososiale	psigiese	probeleme	leeg	ook	emosionele	stres	emosionele	stres	leeg	leeg				
en	en	asook	asook	en	en									
probleme	kwale	probleme	probleme	trauma	siektes	trauma								
veroorsaak	in	veroorsaak	leeg	ook	veroorsaak	ook	veroorsaak	veroorsaak						
Sonder	Sonder	Geen	Met	Met	Sonder	Met	Sonder	Met	Met	Met				
behoorlike	behoorlike	die	deeglike	die	voldoende									
behandeling	behandeling	mist												
kan	kan	kan	kan	kan	verminder	kan								
dit	dit	siektes	mens	swaminfeksie	dit	swaminfeksie	dit	dit						
jou	die	negatieve	die	die	die	die	die	die	die	die				
kwaliteit	kwaliteit	gesondheid	kwaliteit	kwaliteit	kwaliteit									
van	van	mist												
lewe	lewe	stap	lewe	lewe	lewes	lewe								
beinvloed	verlaag	beinvloed	verswak	beinvloed	vertraag	beinvloed	beinvloed	beinvloed						
Dit	Dit	Dus	Dit	Dit	Dit	Dit	Dit	Dit	Dit	Dit				
is	is	is	is	is	is									
belangrik	belangrik	mist												
om	om	om	om	om	om	om								
te	te	te	te	te	te	te	te	te						
besef	weet	vermoed	weet	besef	verstaan	weet	verstaan	weet	weet	weet				
dat	dat	wat	dat	dat	dat									
die	die	mist												
infeksie	infeksie	swaminfeksie	infeksie	voorkoms	infeksie	voorkoms								
sal	kan	kan	kan	net	dit	net	sal	sal						
vererger	vererger	versprey	vererger	erger raak	vererger	versprei	vererger	versprey	vererger	vererger				
indien	indien	as	indien	as	indien									
dit	dit	mist												
onbehandel	onbehandel	onbehandel	onbehandeld	onbehandil	onversorgd	onbehandil								
gelaat	laat	gelaat	gelos	gelos	kan	gelos	gelaat	gelaat						
word	word	word	word	word	word	word	word	word	word	word				
Dit	dit	dit	Dit	Dit	Dit									
is	is	mist												
belangrik	belangrijk	egter	noodsaaklik	Beste	voordelig	Beste								
om	om	om	dat	om	dat	om	om	om						
die	die	negatieve	die	die	die	die	die	die	die	die				
voordele	voordele	infeksie	tekens	leeg	noodsaaklikheid									
van	van	mist												
vroee	die	die	vroegtijdige	vroee	swaminfeksie	vrooe								
diagnose	diagnose	ontdekking	simtone	diagnose	ontdekking	diagnose	diagnose	diagnose						
en	met	vroegtydig	en	en	en	en	en	en	van	van				
doeltreffende	doeltreffende	vroe o	sorgvuldige	die	korreloe									
behandeling	behandeling	missing												
te	te	te	te	te	te	te								
herken	besef.	evalueer	gebruik	besef.	siektes	besef.	herken	herken						
Dermatofiete	Swamme	Ek	Swaminfeksies	Swaminfeksies	Swaminfeksies	Onigomikose	Swaminfeksies	Onigomikose	Onigomikose	Onigomikose				
is	is	is	is	is	is									
verantwoordelik	verantwoordelik	mist												
van	vir	vir	vir	vir	vir	vir								
van	van	van	algemene	van	tot	van	van	van						
infeksies	infeksies	ongedulde	leeg	probleme	onigomikose	swaminfeksies	onigomikose	swaminfeksies	infeksies	infeksies				
alhoewel	alhoewel	die	soos	en	waarvan									
giste	giste	missing												
en	en	en	en	of	van	of								
skimmels	bakteriee	ander	swame	bakteriee	vandaag	bakteriee	skimmels	skimmels						
ook	ook	nie	hoofsaaklik	ook	ook	ook	ook	ook	van	van				
die	die	die	vaskuliere	leeg	wel									
siekte	siekte	missing												
kan	kan	kan	kan	leeg	kan									
veroorsaak	veroorsaak	vererger.	genees	verspreid	verander	verspreid	veroorsaak	veroorsaak						
Swaminfeksies	Swaminfeksies	Infeksies	Ongiomikose	Swaminfeksies	Dit	Swaminfeksies	Dit	Swaminfeksies	leeg	leeg				
word	word	is	word	is	word									
gewoonlik	gewoonlik	missing												
verdeel	gevind	leeg	verdeel	gedeel	toegeneem	gedeel								
tussen	in	in	in	in	dat	in	tussen	tussen						
die	infeksies	beheerbaar	leeg	die	die	die	die	die	leeg	leeg				
sonder	sonder	alganere	leeg	leeg	wat									
matriks	matriks	missing												
betrokkenheid	laag	leeg	aangetas	betrokkenheid	bevolking	betrokkenheid								
en	en	en	en	en	persone	en	en	en						
die	die	onbeheerbaar	leeg	die	die	die	die	die	leeg	leeg				
met	met	van	leeg	leeg	sonder									
matriks	matriks	missing												
betrokkenheid	teenwoordig	leeg	aangetas	betrokkenheid	bevolking	betrokkenheid								
As	As	leeg	As	As	Sonder	As	As	As						
die	n	die	die	die	die	die	die	die	die	die				
swaminfeksie	swaminfekties	swam	infeksie	swamme	swaminfeksie									
eers	eers	missing												
die	die	by	die	die	die	die								
naelmatriks	vaskulere stelsel	leeg	nael	nael	senwees	nael	naelmatriks	naelmatriks						
aangetas	beskadig	bereik	bereik	bereik	aangetas	aangetas	aangetas	aangetas	bereik	bereik				
het	het	het	het	hey	het									
word	word	missing												
dit	dit	dit	dit	dit	dit	dit								
moeiliker	moeilik	leeg	maklik	krities	verhoog	krities	moeiliker	moeiliker						
om	om	om	om	om	om	om	om	om	om	om				
dit	dit	dit	simtome	dit	dit									
doeltreffend	doeltreffend	missing												
te	te	te	te	te	te	te								
behandel	behandel	leeg	behandel	behandel	verhoog	behandel	behandel	behandel						
Deur	Deur	Dus	Deur	Indien	Deur	Deur	Deur	Deur	Om	om				
die	die	die	die	die	hierdie									
probleem	probleem	missing												
vroegtydig	vroeg	effektief	vroegtydig	vroeg	goed	vroeg								
te	te	leeg	te	te	te	te	te	te						
behandel	behandel	behandel	diagnoseer	leeg	behandel	behandel	behandel	behandel	behandel	behandel				
verbeter	verbeter	kan	kan	kan	verhoog									
jy	jy	missing												
jou	jou	die	jou	die	jou	die								
kanse	kans	leeg	kanse	kanse	kanse	kanse	kanse	kanse						
tot	op	met	op	tot	tot	om	tot	o	om	om				
sukses	sukses	vernou	verhoog	leeg	herstel									
en	en	missing												
verminder	ook	verminder	verminder	verminder	verminder	verminder								
die	mediese	leeg	behandeling	mediese	geldelike	mediese	die	die						
koste	ongemak	persentasie	pyn	behandeling	koste	koste	koste	koste	risiko					
In	in	die	In	In baie	In									
gevalle	gevalle	missing												
waar	waar	kan	waar	waar	waar	waar								
die	die	die	die	die	die	die	die	die						
naelmatriks	naelmatriks	voorkomige	leeg	leeg	naelmatriks	naelmatriks	naelmatriks	naelmatriks	leeg	leeg				
naelbed	naelbed	leeg	leeg	leeg	naelbed									
nie	nie	missing												
betrokke	aangetas	gesond	geinfekteer	teenwoordig	aangetas	teenwoordig								
is	is	is	is	was	behandel	was	is	is						
nie	nie	nie	nie	nie	nie	is	nie	is	nie	nie				
of	of	dit	leeg	veral	maar									
waar	waar	missing												
minder	meer	meer	minder	minder	minder	minder								
as	as	as	as	as	kansetot	as	as	as						
van	van	van	word	van	van	van	an	van	van	van				
die	die	die	leeg	die	die									
naeloppervlakte	naeloppervlakte	missing												
aangetas	geinfekteer	besmet	aangetas	gesien	aangetas	gesien								
is	is	word	is	is	Dit	is	is	is						
word	word	moet	leeg	is	word	word	word	word	moet	moet				
direkte	direkte	die	leeg	die	die									
aanwending	aanwending	missing												
op	van	by	van	op	op	op								
die	die	die	die	die	die	die	die	die						
nael	nael	probleem	leeg	nael	nael	nael	nael	nael	leeg	leeg				
topikaal	leeg	leeg	leeg	leeg	onigomikose									
gewoonlik	gewoonlik	missing												
aangedui	verwijder	behandel	aanbeveel	gevind	verminder	gevind								
														
Noodkontrasepsie	Noodkontrasepsie	noodkontrasepsie	noodkontrasepsie	noodkontrasepsie	noodkontrasepsie	dis	noodkontrasepsie							
is	is	is	is	is	is	is								
n	n	n	n	n	n	n								
veilige	baie	alternatiewe	goeie	maklike	maklike	alternatiewe	korttermyn							
effektiewe	beskotigbare	maklike	doeltreffende	wettige										
metode	manier	pil	manier	manier	vorm	manier	manier							
van	van	om	om	vir	van	van								
gesinsbeplanning	verbehoeding	seks	verbehoeding	verbehoeding	voorbehoed	kontrasepsie								
wat	die	wat	wat	wat	wat	wat	wat							
swangerskap	swangerskap	swangerskap	siektes	soms										
kan	kan	kan	leeg	help	effektief	kan	kan							
voorkom	verhoed	keer	voorkom	verhoed	elimineer	verhoed								
na	na	tydens	tydens	wees	met	gedurende								
onbeskermde	gemeenskappe	onbeskermde	onbeskermde	onbeskermde	onbeskermde	onbeskermde	onbeskermde							
seks	seks	seks	seks	seks										
Alhoewel	alhoewel	wanneer	alhoewel	indien	leeg	neem	neem							
noodkontrasepsiepille	dit	daar	dit	dit	mens	swangerskap								
uur	ure	ure	keer	uur	uur	uur								
dae	leeg	dae	dae	dae	dae	dae	dae							
na	na	na	na	na										
seks	seks	gevatte	seks	seks	onbeskermdeseks	seks	onbeskermdeseks							
gebruik	gedoen	gebruik	gebruik	gebruik	swanger	verhoed								
kan	moet	moet	moet	kan	kan	aanbeveel								
word	word	word	word	word	word	word	word							
is	is	is	is	is										
dit	dit	dit	dit	dit	leeg	dit	waarskynlik							
beter	belangrik	moontlik	beter	beter	wenslik	beter								
om	indien	as	om	om	om	om								
dit	dit	dit	dit	dit	dit	dit	dit							
binne	binne	binne	na	voor										
uur	uur	uur	uur	uur	leeg	uur	uur							
dae	dae	dae	dae	dae	dae	dae								
te	naseks	in	te	te	te	te								
gebruik	gebruik	neem	neem	gebruik	drink	neem	drink							
en	maar	maar	maar	en										
is	is	is	is	is	leeg	dit	die							
mees	dan	dit	meer	dit	meer	meer								
effektief	effektiek	effektiek	effektiek	effektiek	effektiek	effektiek								
binne	na	binne	na	binne	binne	binne	binne							
uur	uur	uur	uur	uur										
na	na	na	na	na	na	na	na							
onbeskermde	onbeskermde	onbeskermde	onbeskermde	onbeskermde	onbeskermde	onbeskermde								
seks	seks	seks	seks	seks	seks	seks								
Noodkontrasepsiepille	dit	Noodkontrasepsiepille	noodkontrasepsie	dit	Noodkontrasepsiepille	noodkontrasepsie	dit							
is	is	is	is	is										
NIE	nie	nie	nie	nie	nie	nie	nie							
die	n	die	n	n	n	n								
aborsiepil	effektiefste	veiligste	oplossing	antwoord	antwoord	voorbehoedpil								
nie	nie	nie	nie	nie	nie	nie	nie							
Noodkontrasepsie	dit	dit	dit	Noodkontrasepsiepille										
sal	kan	sal	pille	sal	sal	sal	sal							
nie	nie	nie	nie	nie	nie	nie								
werk	werk	werk	help	werk	werk	werk								
indien	wanneer	indien	as	as	wanneer	indien	as							
jy	diegebruiker	jy	u	jy										
reeds	nie	lank	klaar	alreeds	gevorder	nie	reeds							
swanger	swanger	swanger	swanger	swanger	swanger	swanger								
is	is	is	is	is	is	is								
nie	nie	nie	nie	nie	nie	nie	nie							
Neem	gebruik	neem	drink	neem										
die	die	jou	die	n	vooral	die	die							
eerste	eerste	voorgeskrewe	eerste	eerste	voorgeskrewe	voorgeskrewe								
dosis	tablet	pil	pille	pil	pil	pil								
sou	so	so	so	so	so	so	so							
gou	gou	gou	gou	gou										
moontlik	moontlik	na	moontlik	moontlik	paardage	moontlik	moontlik							
na	na	na	na	na	na	na								
onbeskermde	onbeskermde	onbeskermde	die	onbeskermde	onbeskermde	onbeskermde								
seks	seks	seks	seks	seks	seks	seks	seks							
Neem	gebruik	die	drink	neem										
die	die	jou	die	n	leeg	dan	die							
tweede	volgende	voorgeskrewe	tweede	tweede	tweede	tweede								
dosis	tablet	pil	pil	pil	pil	pil								
uur	uur	uur	uur	uur	uur	uur	uur							
na	na	na	na	na										
die	die	die	die	die	leeg	die	die							
eerste	vorige	leeg	eerste	eerste	eerste	eerste								
dosis	een	pil	een	pil	pil	pil								
Noodkontrasepsiepille	dit	Noodkontrasepsiepille	noodkontrasepsie	dit	Noodkontrasepsiepille	noodkontrasepsie	Noodkontrasepsiepille							
beskerm	beskerm	werk	dien	werk										
nie	gou	jou	ook	nie	nie	jounie	nie							
teen	enige	teen	teen	teen	teen	gereelde								
verdere	gereelde	alle	alle	gevaarlik	leeg	gereelde								
onbeskermde	aktive	onbeskermde	onbeskermde	onbeskermde	onbeskermde	onbeskermde	onbeskermde							
seks	seks	seks	seks	seks										
nie	leeg	gevalle	later	nie	leeg	nie	nie							
en	en	goeie	leeg	maar	so	omdat								
kondome	kondome	dit	sal	pille	leeg	dit								
moet	moet	moet	moet	kan	moet	moet	moet							
gebruik	gebruik	gebruik	gebruik	gebruik										
word	word	word	word	word	word	word	word							
tot	as	om	leeg	as	as	as								
n	n	n	die	die	leeg	n								
gereelde	voledige	effektiewe	effektiewe	effektiewe	alternatiewe	alternatiewe	permanente							
metode	program	metode	basis	patroon										
van	van	wanneer	vir	van	van	soos	totdat							
gesinsbeplanning	van	kontrasepsie	leeg	kontrasepsie	kontrasepsie	onberskermdeseks								
begin	gevestig	gevind	vasgestel	beschikbaar	leeg	beskikbaar								
is	het	word	word	word	het	ismee	word							
Ja	die	die	die	die										
verskillende	verskillende	die	verskillende	verskillende	verskillende	verskillende	verskeie							
tipes	soorte	soorte	tipes	tipes	soorte	soorte								
noodkontrasepsiepille	kontrasepsiepille	pille	kontrasepsie	pille	pille	noodkontrasepsiepille								
het	het	het	het	met	het	met	het							
verskillende	beide	verskillende	wel	verskillende										
effektiwiteit	uitwerkings	elemente	uitwerkings	eienskappe	uitwerkings	uitwerkings	voordele							
en	en	en	met	en	en	en								
newe-effekte	uitkomstes	nedele	uiwerkings	newe-effekte	doeltreffenheid	newe-effekte								
Sekere	die	ook	die	effektiewe	die	die	die							
gewone	nood	tipes	tipes	nood										
kontraseptiewe	kontraseptie	vorm	kontraseptie	aborsie	leeg	noodkontrasepsie	noodkontrasepsie							
pille	middels	pille	pille	pille	medikasie	pille								
kan	sal	sal	kan	word	kan	kan								
in	voor	met	teen	met	in	as	in							
spesiale	kleiner	leeg	lae	lae										
doserings	leeg	omstandighede	omstandighede	gevalte	leeg	toeval	omstandighede							
gebruik	geneem	gebruik	gebruik	gekry	toegedien	gebruik								
word	word	word	word	ingeval	word	word								
vir	vir	as	as	inplaasvan	vir	inplaasvan	vir							
noodkontrasepsie	beskerming	leeg	beskerming	lank										
Vra	kontok	vra	raadpleeg	raadpleeg	leeg	vra	konsulteer							
jou	n	vir	n	n	jou	n								
gesondheidswerker	dokter	dokter	dokter	apoteker	dokter	dokter								
hieroor	raad	ommeerinligting	virraad	raad	dokter	virmeerinligting	meer							
of	of	of	of	of										
besoek	besoek	besoek	sien	besoek	leeg	doktor	betudeer							
Noodkontrasepsiepille	Noodkontrasepsiepille	dit	noodkontrasepsiepille	dit	kontrasepsiepille	voorbehoedsmiddel								
voorkom	voorkom	verhoed	verhoed	voorkom	verhoed	verhoed								
meeste	onverwagte	ongewensde	onbeplande	ongewensde	onbeplande	onbeplande	wel							
swangerskappe	swangerskappe	swangerskappe	siektes	swangerskappe										
maar	maar	maar	maar	missing	maar	maar	maar							
is	is	is	is	is	is	is								
nie	nie	nie	nie	nie	nie	nie								
effektief	veilig	doeltreffend	effektief	doeltreffend	effektief	effektief	effektief							
nie	nie	nie	nie	nie										
Die	die	die	die	missing	sommige	sekere	die							
behandeling	kontrasepsiepille	pil	metode	pil	metode	pille								
faal	isonsuksesvol	is	werk	flop	beskerm	is								
in	omtrent	in	in	met	tot	in	in							
n	n	n	sekere	n										
klein	klein	klein	klein	missing	klein	ander	minimum							
persentasie	persentasie	persentasie	persentasie	hoeveelheid	persentasie	persentasie								
van	van	van	van	van	van	nood								
gevalle	gebruik	gevalle	gevalle	persent	persone	gebruikers	tye							
n	n	n	betrokke	n										
Persoon	vrou	vrou	vrou	missing	leeg	leeg	vrou							
het	het	het	het	staan	staan	sal								
n	n	n	n	n	n	n								
baie	nou	beduidend	baie	veel	baie	relatiewe	baie							
groter	groter	groter	lae	hoe										
kans	kans	kans	moontlikheid	missing	kans	kans	kans							
om	om	om	om	om	om	om								
swanger	swanger	swanger	swanger	swanger	swanger	swanger								
te	te	te	te	te	te	te	te							
raak	raak	raak	word	word										
indien	as	as	indien	missing	leeg	as	indien							
sy	daar	sy	daar	jy	sy	daar								
herhaaldelik	eerder	die	onlangs	van	op	die								
noodkontrasepsie	gebruik	noodkontrasepsie	sekshet	noodkontrasepsie	hierdie	onberskermde	leeg							
in	gebruik	in	misbruik	in										
plaas	plaas	neem	plaas	missing	leeg	neem	neem							
van	van	om	van	van	van	van								
n	die	die	n	n	n	n								
gereelde	effektieve	konvensionele	om	gewone	ander	effektieve	permanente							
kontraseptiewe	voorbehoedings	voorbehoedings	veilige	voorbehoedings										
metode	pil	van	methode	missing	leeg	pillen	mediese							
gebruik	plaasvind	gebruik	gebruikword	volg	gebruik	gebruikword								
Dit	dit	dit	dit	risiko	dit	dit								
is	is	verklaar	is	is	is	verklaar	is							
hoekom	beteras	verkieslikdat	hoekom	belankrikdat										
noodkontrasepsie	noodkontrasepsie	jy	dit	missing	noodkontrasepsie	jy	noodkontrasepsiepille							
nie	nie	nie	nie	nie	nie	nie								
as	as	as	as	as	as	as								
gereelde	n	voorkeur	n	gewone	aanhoudende	gewone	permanente							
kontraseptiewe	kontrasepsie	voorbehoed	voorbehoed	voorbehoedende										
middel	metode	deelnemer	metode	missing	middel	ver	middel							
gebruik	gebruik	gesien	gebruik	gebruik	gebruik	leeg								
moet	moet	kan	moet	moet	moet	mag								
word	word	word	word	word	word	word	word							
nie	nie	nie	nie	nie										
Noodkontrasepsiepille	jy	dit	dit	missing	dit	dit	medikasie							
kan	kan	kan	kan	kan	mag	sal								
naarheid	naarheid	winde	naarheid	naarheid	naar	naarheid								
en	en	en	en	en	en	en	en							
braking	braking	duiseligheid	diarree	braking										
veroorsaak	verwag	veroorsaak	veroorsaak	missing	veroorsaak	veroorsaak	veroorsaak							
Sekere	sommige	sekere	sekere	verskillende	sekere	ander								
tipes	pille	pille	pille	pille	pille	pille								
kan	kan	kan	veroorsaak	veroorsaak	gee	leeg	sal							
seer	seer	teer	vergrote	geswelde										
borste	liggaams	maag	keel	missing	leeg	meegte	maag							
en	en	en	en	en	en	of								
hoofpyn	hoofpyn	liggame	krampe	uterus	leeg	kopsere								
veroorsaak	veroorsaak	totgevolghe	leeg	simptome	ook	veroorsaak	veroorsaak							
Hierdie	die	die	alle	die										
newe-effekte	newe-effekte	gewoonlik	simptome	missing	simptome	newe-effekte	newe-effekte							
duur	hou	hou	bly	geskied	hou	hou								
gewoonlik	gewoonlik	gewoonlik	gelukkig	gelukkig	gewoonlik	ongeveer								
net	net	net	net	net	net	net	vir							
dag	rukkie	dag	rukkie	missing	leeg	rukkie	dag							
Noodkontrasepsiepille	dit	dit	noodkontrasepsiepille	dit	dit	kontraseptiepille								
kan	kan	sal	kan	beinvloed	kan	verhoed								
n	ook	n	ook	n	n	n	n							
vrou	gebruiker	vrou	dame	vrou										
se	se	se	se	missing	se	se	se							
maandstonde	leeg	menstruasie	maandstonde	menstruasie	menstruasie	maandstonde								
vervroeg	verminder	stop	vroeer	vervroeg	beinvloed	tydelik								
of	of	of	of	of	of	of	of							
te	baie	dit	baie	te										
laat	laat	erg	leeg	missing	leeg	leeg	laat							
laat	laat	laat	laat	laat	laat	laat								
kom	verdwyn	vloer	plaasvind	kom	kom	kom								
Die	die	hierdie	die	noodkontrasepsie	die	noodkontrasepsie	die							
pille	middel	pille	noodkontrasepsiepille	pille										
affekteer	beinvloed	is	verminder	missing	sal	kan	beinvloed							
nie	nie	dan	nie	nie	nie	nie								
n	n	die	n	die	n	die								
vrou	oomlik	vrou	vrou	vrou	vrou	vrou	vrou							
se	se	se	se	se										
kans	kans	vergoeding	kans	missing	vermoe	beskerm	kans							
om	om	om	om	om	om	om								
in	in	in	in	in	in	in								
die	die	die	die	die	die	die	die							
toekoms	nadraai	toekoms	probeerslag	toekoms										
swanger	swanger	swanger	swanger	missing	swanger	swanger	swanger							
te	te	t	te	te	te	te								
raak	raak	word	raak	word	word	raak								
nie	nie	nie	nie	nie	nie	nie	nie							
Indien	indien	as	indien	as										
jy	jy	sy	sy	missing	sy	sy	vrouers							
swanger	swanger	swanger	swanger	swanger	swanger	swanger								
raak	word	word	is	is	is	is								
ten	ten	ten	ten	ten	ten	ten	ten							
spyte	spyte	spyte	spuite	spyte										
van	van	van	van	missing	van	van	van							
die	die	kontrasepsie	die	die	die	die								
gebruik	gebruik	gebruik	gebruik	gebruik	gebruik	gebruik								
van	van	van	van	van	van	van	van							
noodkontrasepsie	noodkontrasepsie	kontrasepsiepille	noodkontrasepsie	noodkontrasepsiepille										
sal	sal	sal	kan	missing	sal	sal	sal							
dit	dit	dan	dit	dit	dit	leeg								
die	die	die	jou	missing	die	die								
baba	swangerskap	fetus	fetus	fetus	pille	fetus	baba							
geen	nie	nie	geen	geen										
skade	skade	skade	skade	missing	skade	skade	skade							
doen	aandoen	doen	aandoen	aanrig	aandoen	aanrig								
nie	nie	nie	nie	missing	nie	nie								
Noodkontrasepsiepille	dit	Noodkontrasepsiepille	dit	noodkontrasepsiepille	noodkontrasepsiepille	noodkontrasepsiepille	noodkontrasepsiepille							
beskerm	beskerm	beskermjou	beskerm	is										
nie	npersoonnie	vrouens	nie	missing	nie	jou	nie							
teen	teen	alle	teen	teen	teen	jouteen								
seksueel	seskueel	seskueel	alle	missing	enige	seskueel								
oordraagbare	of	oordraagbare	oordraagbare	oordraagbare	oordraagbare	oordraagbare	oordraagbare							
infeksies	siektes	siektes	siektes	effektief										
insluitend	soos	hiv	byvoorbeeld	missing	soos	stel	hiv							
nie	nie	nie	nie	nie	nie	nie								
														
